
This file is where the output of ChessPlayer will send its data to. This line will be 
deleted upon the first run of ChessPlayer

W,E,E,WP,E,WN,E,E,E,E,E,E,WP,E,E,E,E,E,E,E,E,WP,BP,E,BQ,WR,E,E,BN,E,E,E,BR,WQ,WB,E,BP,BP,BB,E,E,WR,WP,E,E,E,E,BP,E,E,WP,E,E,E,BP,E,BK,WK,WP,E,E,E,BB,BP,E
B,E,E,WP,E,WN,E,E,E,E,E,E,WP,E,E,E,E,E,E,E,E,WP,BP,E,BQ,WR,E,E,BN,E,E,E,BR,WQ,WB,E,BP,BP,BB,E,E,WR,WP,E,BB,E,E,BP,E,E,WP,E,E,E,BP,E,BK,WK,WP,E,E,E,E,BP,E
W,E,E,E,WP,WN,E,E,E,E,E,E,WP,E,E,E,E,E,E,E,E,WP,BP,E,BQ,WR,E,E,BN,E,E,E,BR,WQ,WB,E,BP,BP,BB,E,E,WR,WP,E,BB,E,E,BP,E,E,WP,E,E,E,BP,E,BK,WK,WP,E,E,E,E,BP,E
B,E,E,E,WP,WN,E,E,E,E,E,E,WP,E,E,E,E,E,E,E,E,WP,BP,E,BQ,WR,E,E,BN,BB,E,E,BR,WQ,WB,E,BP,BP,E,E,E,WR,WP,E,BB,E,E,BP,E,E,WP,E,E,E,BP,E,BK,WK,WP,E,E,E,E,BP,E
W,E,E,E,WP,WN,E,E,E,E,E,E,WP,E,E,E,E,E,E,E,WB,WP,BP,E,BQ,WR,E,E,BN,BB,E,E,BR,WQ,E,E,BP,BP,E,E,E,WR,WP,E,BB,E,E,BP,E,E,WP,E,E,E,BP,E,BK,WK,WP,E,E,E,E,BP,E
B,E,E,E,WP,WN,E,E,E,E,E,E,WP,E,E,E,E,E,E,E,WB,WP,BP,E,BQ,WR,E,E,E,BB,E,E,BR,WQ,E,E,BP,BP,E,E,E,WR,WP,BN,BB,E,E,BP,E,E,WP,E,E,E,BP,E,BK,WK,WP,E,E,E,E,BP,E
W,E,E,E,WP,WN,E,E,E,E,E,E,WP,E,E,E,E,E,E,E,WB,WP,BP,E,BQ,WR,E,E,E,BB,E,E,BR,E,WQ,E,BP,BP,E,E,E,WR,WP,BN,BB,E,E,BP,E,E,WP,E,E,E,BP,E,BK,WK,WP,E,E,E,E,BP,E
B,E,E,E,WP,WN,E,E,E,E,E,E,WP,E,E,E,E,E,E,E,WB,WP,BP,E,BQ,WR,E,E,E,BB,E,E,BR,E,WQ,E,BP,BP,E,E,E,WR,WP,E,BB,E,E,BP,E,E,WP,E,E,E,BP,E,BK,WK,BN,E,E,E,E,BP,E
W,E,E,E,WP,WN,E,E,E,E,E,E,WP,E,E,E,E,E,E,E,E,WP,BP,E,BQ,WR,E,E,E,WB,E,E,BR,E,WQ,E,BP,BP,E,E,E,WR,WP,E,BB,E,E,BP,E,E,WP,E,E,E,BP,E,BK,WK,BN,E,E,E,E,BP,E
B,E,E,E,WP,WN,E,E,E,E,E,E,WP,E,E,E,E,E,E,E,E,WP,E,E,BQ,WR,E,E,E,BP,E,E,BR,E,WQ,E,BP,BP,E,E,E,WR,WP,E,BB,E,E,BP,E,E,WP,E,E,E,BP,E,BK,WK,BN,E,E,E,E,BP,E
W,E,E,E,WP,WN,E,E,E,E,E,E,WP,E,E,E,E,E,E,E,E,WP,E,E,BQ,WR,E,E,E,BP,E,E,BR,E,WQ,E,BP,BP,E,E,E,WR,E,WP,BB,E,E,BP,E,E,WP,E,E,E,BP,E,BK,WK,BN,E,E,E,E,BP,E
B,E,E,E,WP,WN,E,E,E,E,E,E,WP,E,E,E,E,E,E,E,E,WP,E,E,BQ,WR,E,E,E,BP,E,E,BR,E,WQ,E,BP,BP,E,E,E,BN,E,WP,BB,E,E,BP,E,E,WP,E,E,E,BP,E,BK,WK,E,E,E,E,E,BP,E
W,E,E,E,WP,WN,E,E,E,E,E,E,WP,E,E,E,E,E,E,E,E,WP,E,E,BQ,E,E,E,E,BP,E,E,BR,E,WQ,E,BP,BP,E,E,E,WR,E,WP,BB,E,E,BP,E,E,WP,E,E,E,BP,E,BK,WK,E,E,E,E,E,BP,E
B,E,E,E,WP,WN,E,E,E,E,E,E,WP,E,E,E,E,E,E,E,E,WP,E,E,BQ,E,E,E,E,BP,E,E,BR,E,WQ,BP,E,BP,E,E,E,WR,E,WP,BB,E,E,BP,E,E,WP,E,E,E,BP,E,BK,WK,E,E,E,E,E,BP,E
W,E,E,E,WP,WN,E,E,E,E,E,E,WP,E,E,E,E,E,E,E,E,E,WP,E,BQ,E,E,E,E,BP,E,E,BR,E,WQ,BP,E,BP,E,E,E,WR,E,WP,BB,E,E,BP,E,E,WP,E,E,E,BP,E,BK,WK,E,E,E,E,E,BP,E
B,E,E,E,WP,WN,E,E,E,E,E,E,WP,E,E,E,E,E,E,E,E,E,WP,E,BQ,E,E,E,BP,E,E,E,BR,E,WQ,BP,E,BP,E,E,E,WR,E,WP,BB,E,E,BP,E,E,WP,E,E,E,BP,E,BK,WK,E,E,E,E,E,BP,E
W,E,E,E,WP,WN,E,E,E,E,E,E,WP,E,E,E,E,E,E,E,E,E,WP,E,BQ,WR,E,E,BP,E,E,E,BR,E,WQ,BP,E,BP,E,E,E,E,E,WP,BB,E,E,BP,E,E,WP,E,E,E,BP,E,BK,WK,E,E,E,E,E,BP,E
B,E,E,E,WP,WN,E,E,E,E,E,E,WP,E,E,E,E,E,E,E,E,E,WP,E,BQ,WR,E,E,BP,E,E,E,BR,E,WQ,BP,E,BP,E,E,E,E,E,WP,E,E,E,BP,E,E,WP,BB,E,E,BP,E,BK,WK,E,E,E,E,E,BP,E
W,E,E,E,WP,WN,E,E,E,E,E,E,WP,E,E,E,E,E,E,E,E,E,WP,E,BQ,WR,E,E,BP,E,E,E,BR,E,WQ,BP,E,BP,E,E,E,E,E,E,WP,E,E,BP,E,E,WP,BB,E,E,BP,E,BK,WK,E,E,E,E,E,BP,E
B,E,E,E,WP,WN,E,E,E,E,E,E,WP,E,E,E,E,E,E,E,E,E,WP,E,BQ,WR,E,E,BP,E,E,E,BR,E,WQ,BP,BP,E,E,E,E,E,E,E,WP,E,E,BP,E,E,WP,BB,E,E,BP,E,BK,WK,E,E,E,E,E,BP,E
W,E,E,E,WP,E,E,E,E,E,E,WN,WP,E,E,E,E,E,E,E,E,E,WP,E,BQ,WR,E,E,BP,E,E,E,BR,E,WQ,BP,BP,E,E,E,E,E,E,E,WP,E,E,BP,E,E,WP,BB,E,E,BP,E,BK,WK,E,E,E,E,E,BP,E
B,E,E,E,WP,E,E,E,E,E,E,WN,WP,E,E,E,E,E,E,E,E,E,WP,E,BQ,WR,E,BP,E,E,E,E,BR,E,WQ,BP,BP,E,E,E,E,E,E,E,WP,E,E,BP,E,E,WP,BB,E,E,BP,E,BK,WK,E,E,E,E,E,BP,E
W,E,E,E,WP,E,E,E,E,E,E,WN,WP,E,E,E,E,E,E,E,E,E,WP,E,BQ,WR,E,BP,E,E,E,E,BR,E,E,WQ,BP,E,E,E,E,E,E,E,WP,E,E,BP,E,E,WP,BB,E,E,BP,E,BK,WK,E,E,E,E,E,BP,E
B,E,E,E,WP,E,E,E,E,E,E,WN,WP,E,E,E,E,E,E,E,E,E,WP,E,E,WR,E,BP,E,E,E,E,BR,E,E,WQ,BP,E,E,E,E,E,E,E,WP,E,E,BP,E,E,WP,BB,BQ,E,BP,E,BK,WK,E,E,E,E,E,BP,E
W,E,E,E,WP,E,E,E,E,WR,E,WN,WP,E,E,E,E,E,E,E,E,E,WP,E,E,E,E,BP,E,E,E,E,BR,E,E,WQ,BP,E,E,E,E,E,E,E,WP,E,E,BP,E,E,WP,BB,BQ,E,BP,E,BK,WK,E,E,E,E,E,BP,E
B,E,E,E,WP,E,E,E,E,WR,E,WN,WP,E,E,E,E,E,E,E,E,E,WP,E,E,E,E,BP,E,E,E,E,BR,E,E,WQ,BP,E,E,E,E,E,E,E,WP,E,E,BP,E,E,WP,BB,E,E,BP,E,BK,WK,E,E,BQ,E,E,BP,E,+
W,E,E,E,WP,E,E,E,E,WR,E,WN,WP,E,E,E,E,E,E,E,E,E,WP,E,E,E,E,BP,E,E,E,E,BR,E,E,WQ,BP,E,E,E,E,E,E,E,WP,E,E,BP,E,WK,WP,BB,E,E,BP,E,BK,E,E,E,BQ,E,E,BP,E
B,E,E,E,WP,E,E,E,E,WR,E,WN,WP,E,E,E,E,E,E,E,E,E,WP,E,E,E,E,BP,E,E,E,E,BR,E,E,WQ,BP,E,E,E,E,E,E,E,WP,E,E,BP,E,WK,WP,BB,E,E,BP,E,BK,E,BQ,E,E,E,E,BP,E,+
W,E,E,E,WP,E,E,E,E,WR,E,WN,WP,E,E,E,E,E,E,E,E,E,WP,E,E,E,E,BP,E,E,E,E,BR,E,E,WQ,BP,E,E,E,E,WK,E,E,WP,E,E,BP,E,E,WP,BB,E,E,BP,E,BK,E,BQ,E,E,E,E,BP,E
B,E,E,E,WP,E,E,E,E,WR,E,WN,WP,E,E,E,E,E,E,E,E,E,WP,E,E,E,E,BP,E,E,E,E,BR,E,E,WQ,BP,E,E,E,E,WK,E,E,WP,E,E,BP,E,E,WP,BB,E,E,BP,E,BK,BQ,E,E,E,E,E,BP,E,+
W,E,E,E,WP,E,E,E,E,WR,E,WN,WP,E,E,E,E,E,E,E,E,E,WP,E,E,E,E,BP,E,E,E,E,BR,E,E,E,BP,E,E,E,E,WK,E,E,WP,E,E,BP,E,WQ,WP,BB,E,E,BP,E,BK,BQ,E,E,E,E,E,BP,E
B,E,E,E,WP,E,E,E,E,WR,E,WN,WP,E,E,E,E,E,E,E,E,E,WP,E,E,E,E,BP,E,E,E,E,BR,E,E,BP,E,E,E,E,E,WK,E,E,WP,E,E,BP,E,WQ,WP,BB,E,E,BP,E,BK,BQ,E,E,E,E,E,BP,E
W,E,E,E,WP,E,E,E,E,WR,E,WN,WP,E,E,E,E,E,E,E,E,E,WP,E,E,E,E,BP,E,E,E,E,BR,E,E,BP,E,E,E,E,E,WK,E,E,WP,E,E,BP,E,E,WP,BB,E,E,BP,E,BK,WQ,E,E,E,E,E,BP,E
B,E,E,E,WP,E,E,E,E,WR,E,WN,WP,E,E,E,E,E,E,E,E,E,WP,E,E,E,E,BP,E,E,E,E,BR,E,BP,E,E,E,E,E,E,WK,E,E,WP,E,E,BP,E,E,WP,BB,E,E,BP,E,BK,WQ,E,E,E,E,E,BP,E,+
W,E,E,E,WP,E,E,E,E,WR,E,WN,WP,E,E,E,E,E,E,E,E,E,WP,E,E,E,E,BP,E,E,E,E,BR,E,BP,E,E,E,E,E,E,E,E,E,WP,E,E,BP,E,WK,WP,BB,E,E,BP,E,BK,WQ,E,E,E,E,E,BP,E,0-1
B,E,E,E,WP,E,E,E,E,WR,E,WN,WP,E,E,E,E,E,E,E,E,E,WP,E,E,E,BP,E,E,E,E,E,BR,E,BP,E,E,E,E,E,E,E,E,E,WP,E,E,BP,E,WK,WP,BB,E,E,BP,E,BK,WQ,E,E,E,E,E,BP,E,0-1
